,carat,cut,color,clarity,depth,table,price,x,y,z
19545,1.4,VERY GOOD,G,VS1,59.9,56.0,11584,7.31,7.34,4.39
19546,1.32,IDEAL,G,VS1,61.7,56.0,11584,7.04,7.07,4.35
19547,1.5,VERY GOOD,E,SI1,59.6,58.0,11586,7.38,7.41,4.41
19548,1.62,IDEAL,I,VVS2,62.7,54.0,11587,7.47,7.52,4.7
19549,1.44,PREMIUM,G,VS1,61.8,57.0,11588,7.21,7.09,4.42
19550,1.25,VERY GOOD,G,VVS1,60.2,58.0,11589,6.97,7.04,4.22
19551,2.72,IDEAL,H,I1,59.6,55.0,11594,9.17,9.13,5.45
19552,1.52,VERY GOOD,D,SI1,62.0,58.0,11595,7.37,7.4,4.58
19553,1.57,IDEAL,G,SI1,61.8,55.0,11596,7.43,7.49,4.61
19554,2.0,FAIR,H,SI2,65.2,55.0,11600,7.9,7.85,5.13
19555,1.24,IDEAL,G,VVS2,61.1,56.0,11601,6.94,6.97,4.25
19556,1.55,VERY GOOD,H,VS2,61.3,61.0,11602,7.39,7.46,4.55
19557,2.01,IDEAL,G,SI2,61.5,55.0,11602,8.15,8.11,5
19558,1.57,VERY GOOD,H,VS1,62.8,60.0,11605,7.36,7.44,4.65
19559,1.7,IDEAL,H,VS2,62.3,57.0,11605,7.68,7.65,4.78
19560,1.02,IDEAL,E,IF,62.6,57.0,11605,6.47,6.41,4.03
19561,1.75,IDEAL,J,VVS2,62.0,55.0,11609,7.7,7.73,4.78
19562,1.58,IDEAL,G,SI1,60.7,56.0,11610,7.56,7.6,4.6
19563,1.03,IDEAL,E,VVS2,61.7,56.0,11611,6.49,6.51,4.01
19564,1.59,VERY GOOD,G,SI1,62.3,60.0,11613,7.42,7.49,4.64
19565,1.76,IDEAL,I,VS1,62.0,57.0,11616,7.71,7.74,4.79
19566,1.52,PREMIUM,H,VS1,61.4,58.0,11621,7.44,7.3,4.55
19567,1.4,VERY GOOD,G,VVS2,63.4,59.0,11624,7.12,7.04,4.49
19568,1.61,VERY GOOD,H,VS2,59.4,58.0,11627,7.64,7.74,4.57
19569,1.51,IDEAL,E,SI1,61.3,57.0,11628,7.35,7.42,4.53
19570,1.56,IDEAL,G,SI1,61.2,56.0,11628,7.51,7.49,4.59
19571,1.54,PREMIUM,H,VS2,62.1,62.0,11632,7.38,7.31,4.56
19572,1.3,IDEAL,G,VVS2,62.4,56.1,11633,6.97,7.02,4.36
19573,2.01,PREMIUM,H,SI2,61.5,59.0,11635,8.12,8.08,4.98
19574,1.56,IDEAL,H,VS2,61.5,56.0,11636,7.5,7.46,4.6
19575,1.5,PREMIUM,E,SI1,61.4,59.0,11638,7.41,7.24,4.5
19576,1.72,VERY GOOD,E,SI2,61.0,57.0,11638,7.67,7.76,4.71
19577,2.33,PREMIUM,J,SI1,61.1,58.0,11638,8.6,8.56,5.24
19578,1.51,VERY GOOD,G,VS2,61.5,59.0,11640,7.34,7.38,4.53
19579,1.51,GOOD,G,VS2,64.2,54.0,11640,7.18,7.27,4.64
19580,1.34,IDEAL,G,VVS1,62.2,56.0,11640,7.11,7.04,4.4
19581,1.13,IDEAL,E,VVS1,61.5,56.0,11641,6.68,6.71,4.12
19582,1.52,IDEAL,E,SI1,62.2,53.0,11642,7.38,7.31,4.57
19583,1.79,IDEAL,H,SI2,61.5,56.0,11643,7.77,7.81,4.79
19584,1.41,PREMIUM,E,VS2,62.7,56.0,11644,7.18,7.1,4.48
19585,2.01,PREMIUM,H,SI2,61.9,59.0,11646,8.13,7.97,4.98
19586,2.01,PREMIUM,I,SI1,61.3,60.0,11646,8.09,8.05,4.95
19587,2.01,PREMIUM,H,SI2,61.8,62.0,11646,8.05,7.97,4.95
19588,1.54,IDEAL,I,VS1,61.5,56.0,11651,7.42,7.47,4.58
19589,1.6,IDEAL,G,SI1,62.1,56.0,11651,7.51,7.48,4.65
19590,1.5,VERY GOOD,H,VVS1,63.8,57.0,11654,7.17,7.21,4.59
19591,1.1,IDEAL,D,VVS2,62.2,57.0,11654,6.58,6.54,4.08
19592,1.75,PREMIUM,E,SI2,62.5,59.0,11655,7.71,7.63,4.79
19593,1.5,PREMIUM,I,VS2,61.4,58.0,11655,7.28,7.24,4.46
19594,2.0,FAIR,H,SI2,64.5,56.0,11655,7.93,7.86,5.09
19595,2.01,VERY GOOD,J,SI2,63.4,59.0,11660,7.99,7.95,5.05
19596,1.01,IDEAL,D,VVS1,62.5,55.0,11661,6.39,6.44,4.01
19597,2.11,PREMIUM,J,SI2,62.0,60.0,11663,8.19,8.24,5.09
19598,1.54,PREMIUM,H,VS2,61.9,59.0,11663,7.31,7.33,4.53
19599,3.65,FAIR,H,I1,67.1,53.0,11668,9.53,9.48,6.38
19600,1.03,VERY GOOD,D,VVS2,62.7,58.0,11677,6.39,6.43,4.02
19601,1.67,IDEAL,H,SI1,61.6,55.0,11678,7.68,7.62,4.71
19602,1.52,VERY GOOD,H,VS2,59.7,55.0,11681,7.45,7.42,4.44
19603,1.51,IDEAL,H,VS1,62.6,56.0,11686,7.32,7.28,4.57
19604,1.73,IDEAL,H,SI1,62.7,56.0,11688,7.62,7.67,4.79
19605,1.5,VERY GOOD,H,VVS1,60.9,61.0,11688,7.36,7.39,4.49
19606,1.5,VERY GOOD,E,SI1,60.8,58.0,11688,7.32,7.36,4.46
19607,1.5,VERY GOOD,E,SI1,62.0,57.0,11690,7.25,7.33,4.52
19608,1.51,IDEAL,H,VS2,61.9,59.0,11696,7.29,7.34,4.53
19609,1.57,IDEAL,G,SI1,61.8,55.0,11702,7.49,7.43,4.61
19610,2.01,GOOD,J,SI1,59.6,61.0,11703,8.08,8.14,4.83
19611,1.55,VERY GOOD,G,VS2,63.1,57.0,11703,7.36,7.31,4.63
19612,1.25,IDEAL,G,IF,60.6,57.0,11705,6.97,6.99,4.23
19613,1.54,VERY GOOD,G,VS2,63.0,59.0,11708,7.3,7.36,4.62
19614,1.55,PREMIUM,H,VS2,61.3,61.0,11708,7.46,7.39,4.55
19615,1.7,PREMIUM,H,SI1,62.5,60.0,11709,7.54,7.49,4.7
19616,1.71,IDEAL,J,VS1,62.1,55.0,11711,7.73,7.65,4.78
19617,1.57,PREMIUM,G,VS2,62.7,60.0,11711,7.46,7.38,4.65
19618,1.57,PREMIUM,H,VS1,62.8,60.0,11711,7.44,7.36,4.65
19619,1.65,PREMIUM,D,SI2,61.6,58.0,11712,7.59,7.55,4.66
19620,2.02,IDEAL,H,SI2,60.8,56.0,11715,8.21,8.14,4.97
19621,1.5,VERY GOOD,E,SI1,61.9,59.0,11717,7.26,7.32,4.51
19622,1.16,PREMIUM,G,VVS1,61.6,55.0,11717,6.85,6.72,4.18
19623,1.59,PREMIUM,G,SI1,62.3,60.0,11719,7.49,7.42,4.64
19624,1.63,PREMIUM,G,SI1,61.0,59.0,11721,7.64,7.58,4.64
19625,1.53,VERY GOOD,H,VS2,62.5,61.0,11722,7.28,7.38,4.58
19626,1.76,IDEAL,I,VS1,62.0,57.0,11722,7.74,7.71,4.79
19627,1.39,IDEAL,E,VS2,60.8,57.0,11726,7.24,7.21,4.39
19628,1.71,VERY GOOD,D,SI2,62.1,58.0,11737,7.56,7.64,4.72
19629,1.55,PREMIUM,H,VS2,60.7,59.0,11738,7.46,7.5,4.54
19630,1.51,FAIR,G,VS1,64.9,55.0,11739,7.25,7.14,4.67
19631,2.06,GOOD,J,SI1,64.1,56.0,11746,7.97,8.09,5.15
19632,1.51,GOOD,G,VS2,64.2,54.0,11746,7.27,7.18,4.64
19633,1.51,PREMIUM,G,VS2,58.1,61.0,11746,7.57,7.54,4.39
19634,1.5,VERY GOOD,H,VVS2,62.9,59.0,11748,7.26,7.31,4.58
19635,2.19,GOOD,I,SI2,63.7,57.0,11756,8.23,8.19,5.23
19636,1.5,VERY GOOD,D,SI1,61.0,61.0,11756,7.28,7.32,4.45
19637,1.5,GOOD,D,SI1,63.1,57.0,11756,7.24,7.31,4.59
19638,2.02,VERY GOOD,J,SI2,62.4,55.0,11757,8.05,8.11,5.04
19639,2.02,VERY GOOD,J,SI2,59.2,60.0,11757,8.27,8.39,4.91
19640,1.51,PREMIUM,D,SI1,62.5,60.0,11760,7.27,7.23,4.54
19641,1.55,VERY GOOD,E,SI1,60.1,58.0,11764,7.5,7.55,4.52
19642,2.06,VERY GOOD,J,SI1,62.0,57.0,11764,8.11,8.17,5.05
19643,1.02,IDEAL,D,VVS2,61.0,56.0,11765,6.52,6.55,3.99
19644,1.01,IDEAL,D,VVS1,62.5,55.0,11767,6.44,6.39,4.01
19645,0.36,IDEAL,E,SI1,62.1,56.0,631,4.56,4.59,2.84
19646,0.3,PREMIUM,I,IF,60.5,59.0,631,4.32,4.34,2.62
19647,0.4,PREMIUM,J,VS1,59.7,59.0,631,4.79,4.83,2.87
19648,0.36,VERY GOOD,H,VS1,60.8,59.0,631,4.59,4.62,2.8
19649,0.4,GOOD,J,VS1,63.2,57.0,631,4.7,4.73,2.98
19650,0.36,IDEAL,E,SI1,61.6,56.0,631,4.56,4.59,2.82
19651,0.36,VERY GOOD,H,VS1,61.6,59.0,631,4.52,4.57,2.8
19652,0.4,GOOD,J,VS1,63.4,58.0,631,4.61,4.64,2.93
19653,0.34,VERY GOOD,H,VVS2,61.0,55.0,632,4.52,4.55,2.76
19654,0.37,IDEAL,I,VVS2,61.9,54.0,632,4.62,4.66,2.87
19655,0.31,IDEAL,E,VS2,61.1,56.0,632,4.37,4.4,2.68
19656,0.4,IDEAL,G,SI2,62.0,56.0,632,4.73,4.76,2.94
19657,0.3,GOOD,D,VS1,61.7,62.0,632,4.18,4.21,2.59
19658,0.29,VERY GOOD,E,VVS2,61.4,58.0,633,4.25,4.31,2.63
19659,0.25,VERY GOOD,E,VVS1,62.3,55.0,633,4.04,4.06,2.52
19660,0.25,VERY GOOD,E,IF,61.3,56.0,633,4.1,4.13,2.53
19661,0.33,IDEAL,H,VVS2,61.6,55.0,633,4.48,4.51,2.77
19662,0.25,IDEAL,E,VVS2,61.1,56.0,633,4.08,4.11,2.5
19663,1.54,PREMIUM,H,VS2,61.9,59.0,11769,7.33,7.31,4.53
19664,1.36,VERY GOOD,G,VVS2,60.8,60.0,11774,7.12,7.16,4.34
19665,1.7,PREMIUM,I,VVS2,62.1,59.0,11775,7.6,7.53,4.7
19666,2.01,VERY GOOD,H,SI2,63.4,60.0,11780,7.97,7.89,5.03
19667,2.01,VERY GOOD,H,SI2,63.4,60.0,11780,7.97,7.89,5.03
19668,1.68,IDEAL,E,SI2,60.4,55.0,11781,7.7,7.79,4.68
19669,1.7,PREMIUM,I,VS2,62.2,58.0,11781,7.6,7.65,4.74
19670,1.58,PREMIUM,G,VS2,58.2,58.0,11786,7.68,7.64,4.46
19671,2.0,VERY GOOD,J,SI2,61.9,55.0,11792,8.06,8.09,5
19672,2.0,VERY GOOD,J,SI2,59.8,60.0,11792,8.09,8.13,4.85
19673,2.0,PREMIUM,J,VS1,62.0,62.0,11793,8.02,7.91,4.94
19674,1.36,IDEAL,D,VS2,62.1,55.0,11793,7.18,7.13,4.44
19675,1.5,PREMIUM,E,SI1,60.0,58.0,11795,7.5,7.47,4.49
19676,1.5,PREMIUM,E,SI1,60.8,58.0,11795,7.36,7.32,4.46
19677,1.54,PREMIUM,E,SI1,59.3,60.0,11795,7.58,7.54,4.48
19678,1.54,PREMIUM,D,VS2,59.4,59.0,11795,7.61,7.55,4.5
19679,1.5,GOOD,E,SI1,64.1,58.0,11795,7.24,7.15,4.61
19680,1.77,VERY GOOD,G,SI1,63.1,57.0,11796,7.68,7.63,4.83
19681,1.6,PREMIUM,H,VS2,62.1,60.0,11796,7.51,7.44,4.64
19682,1.52,IDEAL,H,SI1,61.3,56.0,11797,7.39,7.44,4.54
19683,1.56,VERY GOOD,H,VS1,63.9,57.0,11804,7.3,7.37,4.69
19684,1.52,GOOD,H,VS1,63.5,60.0,11804,7.24,7.28,4.61
19685,1.54,PREMIUM,G,VS2,63.0,59.0,11815,7.36,7.3,4.62
19686,1.06,VERY GOOD,D,VVS1,61.8,57.0,11815,6.49,6.52,4.03
19687,1.71,IDEAL,E,SI2,61.9,57.0,11816,7.69,7.65,4.75
19688,1.41,IDEAL,G,VS1,62.6,56.0,11817,7.15,7.2,4.49
19689,1.6,PREMIUM,G,SI1,62.2,58.0,11818,7.44,7.5,4.65
19690,2.1,GOOD,I,SI2,62.9,64.0,11818,8.15,8.1,5.11
19691,2.04,PREMIUM,H,SI2,58.0,58.0,11820,8.45,8.36,4.88
19692,2.04,GOOD,I,SI1,57.7,64.0,11820,8.39,8.31,4.82
19693,1.65,VERY GOOD,H,VS1,62.0,56.0,11823,7.53,7.59,4.68
19694,2.01,PREMIUM,H,SI2,62.5,62.0,11825,8.09,8.04,5.04
19695,2.01,VERY GOOD,H,SI1,63.1,56.0,11825,8.05,8.0,5.06
19696,1.51,GOOD,H,VVS2,63.1,59.0,11826,7.26,7.28,4.59
19697,1.61,IDEAL,I,VS2,61.7,56.0,11826,7.52,7.62,4.67
19698,2.45,VERY GOOD,H,SI2,63.5,58.0,11830,8.7,8.58,5.49
19699,1.51,IDEAL,D,SI1,61.9,57.0,11834,7.35,7.42,4.57
19700,1.51,VERY GOOD,G,SI1,60.3,57.0,11836,7.44,7.48,4.5
19701,1.06,IDEAL,D,VVS2,62.0,57.0,11837,6.52,6.54,4.05
19702,1.05,PREMIUM,E,IF,59.0,58.0,11838,6.66,6.7,3.94
19703,1.2,IDEAL,E,VVS2,62.2,57.0,11839,6.81,6.77,4.22
19704,1.27,IDEAL,E,VS1,61.8,57.0,11840,6.94,6.98,4.3
19705,1.73,VERY GOOD,I,VS1,63.4,58.0,11843,7.57,7.6,4.81
19706,1.69,IDEAL,G,SI1,61.8,53.0,11843,7.68,7.71,4.75
19707,2.45,VERY GOOD,J,SI2,60.6,63.0,11843,8.71,8.66,5.26
19708,1.71,VERY GOOD,D,SI2,63.5,56.0,11844,7.58,7.51,4.79
19709,1.55,PREMIUM,H,VS2,60.7,59.0,11846,7.5,7.46,4.54
19710,1.36,IDEAL,G,VVS2,61.1,57.0,11848,7.14,7.2,4.38
19711,1.7,PREMIUM,H,SI1,61.8,61.0,11848,7.59,7.52,4.67
19712,1.71,VERY GOOD,I,VS2,62.8,59.0,11850,7.52,7.58,4.74
19713,2.08,PREMIUM,H,SI2,60.0,60.0,11851,8.31,8.28,4.98
19714,1.46,GOOD,E,VS2,63.9,57.0,11851,7.06,7.12,4.53
19715,1.3,IDEAL,G,VVS2,60.9,57.0,11853,7.04,7.11,4.31
19716,1.52,PREMIUM,H,VS1,58.4,59.0,11853,7.55,7.52,4.4
19717,1.81,PREMIUM,G,SI1,62.3,58.0,11854,7.75,7.68,4.81
19718,2.06,GOOD,J,SI1,64.1,56.0,11854,8.09,7.97,5.15
19719,1.5,PREMIUM,H,VVS2,62.9,59.0,11855,7.31,7.26,4.58
19720,1.51,IDEAL,H,VS1,60.8,57.0,11856,7.43,7.46,4.53
19721,1.61,IDEAL,G,SI1,62.4,55.0,11859,7.51,7.48,4.68
19722,1.42,PREMIUM,G,VS1,61.7,55.0,11861,7.29,7.24,4.48
19723,1.5,PREMIUM,D,SI1,62.1,60.0,11863,7.28,7.22,4.5
19724,1.5,PREMIUM,D,SI1,61.0,61.0,11863,7.32,7.28,4.45
19725,1.5,VERY GOOD,D,SI1,63.1,57.0,11863,7.31,7.24,4.59
19726,1.65,PREMIUM,G,SI1,61.0,58.0,11864,7.66,7.62,4.66
19727,1.67,VERY GOOD,I,VS1,61.6,59.1,11867,7.61,7.64,4.7
19728,1.73,PREMIUM,G,VS1,61.6,60.0,11867,7.67,7.62,4.71
19729,1.35,PREMIUM,G,VVS2,60.2,59.0,11868,7.2,7.16,4.32
19730,1.55,IDEAL,I,VVS1,62.1,56.0,11869,7.36,7.43,4.59
19731,1.7,GOOD,H,SI1,63.9,56.0,11869,7.61,7.53,4.84
19732,1.55,PREMIUM,E,SI1,60.1,58.0,11871,7.55,7.5,4.52
19733,1.51,PREMIUM,E,SI1,63.0,58.0,11873,7.33,7.27,4.6
19734,1.71,VERY GOOD,D,SI2,63.5,59.0,11873,7.57,7.59,4.81
19735,1.53,VERY GOOD,D,SI1,59.2,57.0,11873,7.52,7.55,4.46
19736,1.5,VERY GOOD,I,VS1,63.3,54.0,11879,7.26,7.33,4.62
19737,1.2,IDEAL,E,VVS2,61.5,57.0,11883,6.79,6.89,4.21
19738,1.83,PREMIUM,I,SI1,62.9,55.0,11883,7.9,7.78,4.93
19739,2.08,IDEAL,I,SI2,62.0,56.0,11886,8.21,8.1,5.06
19740,1.7,PREMIUM,I,VS2,62.2,58.0,11888,7.65,7.6,4.74
19741,1.68,IDEAL,E,SI2,60.4,55.0,11888,7.79,7.7,4.68
19742,2.0,PREMIUM,J,SI2,61.9,55.0,11899,8.09,8.06,5
19743,2.0,PREMIUM,J,SI2,59.8,60.0,11899,8.13,8.09,4.85
19744,1.52,VERY GOOD,H,VVS2,63.0,60.0,11904,7.25,7.3,4.58
19745,1.18,IDEAL,E,VVS2,61.5,57.0,11906,6.8,6.75,4.17
19746,1.52,VERY GOOD,H,VS1,63.5,60.0,11912,7.28,7.24,4.61
19747,1.51,IDEAL,G,SI1,61.6,57.0,11917,7.34,7.31,4.52
19748,1.51,IDEAL,G,SI1,62.4,56.0,11917,7.36,7.33,4.59
19749,1.7,GOOD,I,VS1,58.0,60.0,11921,7.84,7.88,4.56
19750,1.56,IDEAL,H,VS2,61.6,57.0,11922,7.51,7.45,4.61
19751,1.01,VERY GOOD,D,VVS1,63.9,56.0,11923,6.32,6.36,4.05
19752,1.51,VERY GOOD,G,VS2,62.8,57.0,11923,7.25,7.3,4.57
19753,2.1,FAIR,G,SI2,65.0,56.0,11923,8.09,7.98,5.21
19754,1.7,IDEAL,E,SI2,59.6,59.0,11924,7.73,7.83,4.64
19755,1.6,PREMIUM,G,SI1,62.2,58.0,11926,7.5,7.44,4.65
19756,1.58,IDEAL,G,SI1,62.2,55.0,11927,7.44,7.5,4.65
19757,1.5,VERY GOOD,D,SI1,62.0,63.0,11933,7.27,7.31,4.52
19758,1.51,VERY GOOD,H,VVS2,63.1,59.0,11934,7.28,7.26,4.59
19759,2.0,FAIR,G,SI1,65.5,58.0,11935,7.82,7.73,5.09
19760,1.5,VERY GOOD,E,VS2,61.9,57.0,11939,7.31,7.38,4.55
19761,1.51,IDEAL,D,SI1,61.9,57.0,11942,7.42,7.35,4.57
19762,1.52,IDEAL,H,VS1,60.1,60.0,11946,7.54,7.51,4.52
19763,1.05,PREMIUM,E,IF,59.0,58.0,11946,6.7,6.66,3.94
19764,2.1,FAIR,G,SI2,61.4,66.0,11946,8.26,8.19,5.05
19765,1.8,PREMIUM,I,SI1,61.9,60.0,11948,7.78,7.74,4.8
19766,1.5,GOOD,E,SI1,63.9,54.0,11948,7.26,7.2,4.62
19767,2.03,IDEAL,J,SI2,63.2,55.0,11951,7.99,8.03,5.06
19768,2.01,GOOD,I,VS2,64.3,60.0,11954,7.91,7.86,5.07
19769,1.34,IDEAL,G,VVS2,62.0,55.0,11955,7.02,7.08,4.37
19770,1.36,IDEAL,G,VVS2,61.1,57.0,11956,7.2,7.14,4.38
19771,1.71,PREMIUM,I,VS2,62.8,59.0,11958,7.58,7.52,4.74
19772,1.63,IDEAL,I,VS2,61.8,56.0,11963,7.56,7.59,4.68
19773,2.0,FAIR,J,VS2,65.4,58.0,11966,7.96,7.75,5.14
19774,2.0,PREMIUM,J,VS2,62.9,60.0,11966,7.99,7.95,5.01
19775,1.51,IDEAL,H,VS1,62.3,57.0,11967,7.34,7.29,4.55
19776,2.03,VERY GOOD,J,SI2,61.7,61.0,11968,8.04,8.18,5
19777,2.03,VERY GOOD,J,SI2,60.9,60.0,11968,8.1,8.21,4.97
19778,1.73,PREMIUM,H,SI1,62.4,58.0,11969,7.61,7.64,4.76
19779,2.24,PREMIUM,J,VS1,60.9,58.0,11970,8.46,8.41,5.14
19780,1.82,VERY GOOD,G,SI2,61.3,58.0,11971,7.83,7.94,4.83
19781,1.31,IDEAL,G,VVS2,61.3,58.0,11975,7.03,7.07,4.32
19782,2.0,PREMIUM,H,SI2,62.8,57.0,11975,8.05,8.01,5.04
19783,1.67,IDEAL,I,VS1,61.6,59.0,11975,7.64,7.61,4.7
19784,1.57,PREMIUM,D,SI1,62.2,59.0,11976,7.37,7.45,4.61
19785,1.52,PREMIUM,H,VVS2,61.2,58.0,11979,7.48,7.41,4.56
19786,1.53,PREMIUM,H,VVS2,60.4,60.0,11982,7.41,7.46,4.49
19787,2.15,PREMIUM,G,SI2,61.2,58.0,11985,8.42,8.3,5.1
19788,1.52,VERY GOOD,G,VS2,63.4,58.0,11986,7.31,7.24,4.61
19789,2.4,IDEAL,I,SI2,62.8,57.0,11988,8.52,8.49,5.34
19790,2.0,IDEAL,H,SI2,59.7,57.0,11988,8.29,8.22,4.93
19791,2.0,GOOD,J,SI1,64.2,61.0,11988,7.72,7.69,4.95
19792,2.0,IDEAL,G,SI2,62.2,57.0,11988,8.13,8.0,5.02
19793,1.63,VERY GOOD,G,SI1,62.5,58.0,11990,7.48,7.44,4.66
19794,1.5,VERY GOOD,E,SI1,60.4,59.0,12000,7.35,7.39,4.45
19795,1.57,IDEAL,H,VS2,61.8,55.0,12004,7.45,7.49,4.62
19796,1.5,VERY GOOD,G,VS1,63.4,59.0,12005,7.25,7.19,4.58
19797,1.31,IDEAL,G,VS1,61.6,57.0,12008,6.99,7.04,4.32
19798,1.5,IDEAL,G,SI1,61.0,57.0,12009,7.38,7.41,4.51
19799,1.75,VERY GOOD,D,SI2,60.7,57.0,12012,7.78,7.83,4.74
19800,1.52,PREMIUM,H,VVS2,63.0,60.0,12013,7.3,7.25,4.58
19801,1.5,VERY GOOD,G,VS2,60.5,57.0,12014,7.39,7.43,4.48
19802,1.11,IDEAL,D,VVS2,63.0,57.0,12016,6.58,6.65,4.17
19803,1.61,VERY GOOD,G,SI1,62.6,56.0,12028,7.44,7.54,4.69
19804,2.12,VERY GOOD,J,SI2,62.3,61.0,12030,8.16,8.21,5.1
19805,1.7,VERY GOOD,E,SI2,63.3,57.0,12030,7.59,7.51,4.78
19806,1.7,IDEAL,I,VS1,63.0,55.0,12030,7.75,7.54,4.76
19807,1.7,PREMIUM,I,VS1,58.0,60.0,12030,7.88,7.84,4.56
19808,1.02,IDEAL,E,IF,62.2,56.0,12030,6.44,6.38,3.99
19809,1.07,IDEAL,E,VVS2,61.3,56.0,12031,6.57,6.62,4.04
19810,1.74,GOOD,H,SI1,60.6,62.0,12032,7.74,7.8,4.71
19811,1.02,IDEAL,E,VVS1,62.2,58.0,12035,6.42,6.44,4
19812,1.22,IDEAL,E,VVS2,63.0,55.0,12036,6.83,6.78,4.29
19813,1.52,VERY GOOD,G,VS2,62.9,60.0,12038,7.28,7.31,4.59
19814,1.54,PREMIUM,G,SI1,61.0,59.0,12044,7.38,7.43,4.52
19815,1.52,PREMIUM,H,VS1,60.6,58.0,12047,7.46,7.39,4.5
19816,1.59,IDEAL,H,VS1,61.8,57.0,12047,7.42,7.49,4.61
19817,2.01,PREMIUM,J,SI2,60.8,58.0,12048,8.19,8.13,4.96
19818,2.01,PREMIUM,J,SI1,60.9,58.0,12048,8.15,8.07,4.94
19819,2.01,PREMIUM,J,SI1,62.3,59.0,12048,8.03,7.97,4.98
19820,2.01,IDEAL,J,SI1,62.1,56.0,12048,8.08,8.03,5
19821,1.74,PREMIUM,D,SI2,61.9,58.0,12052,7.73,7.67,4.77
19822,1.06,IDEAL,D,VVS2,62.0,56.0,12053,6.53,6.57,4.06
19823,1.5,IDEAL,H,VS1,61.2,56.0,12055,7.39,7.4,4.52
19824,1.73,PREMIUM,H,SI1,62.0,59.0,12058,7.68,7.59,4.73
19825,1.5,VERY GOOD,D,SI1,60.0,59.0,12060,7.41,7.46,4.46
19826,1.54,IDEAL,H,VVS2,62.6,56.0,12061,7.35,7.42,4.62
19827,1.76,PREMIUM,D,SI1,61.0,60.0,12063,7.76,7.68,4.77
19828,2.09,PREMIUM,H,SI1,60.5,61.0,12063,8.32,8.25,5.01
19829,1.26,IDEAL,G,VVS2,61.4,55.0,12066,6.96,6.99,4.29
19830,1.51,PREMIUM,G,VS2,61.4,58.0,12068,7.4,7.3,4.51
19831,1.5,PREMIUM,D,SI1,62.4,58.0,12069,7.27,7.31,4.55
19832,2.5,PREMIUM,H,SI2,62.7,59.0,12071,8.65,8.61,5.41
19833,1.51,IDEAL,H,VS1,62.5,54.0,12071,7.28,7.34,4.57
19834,1.68,IDEAL,G,SI1,61.6,55.0,12075,7.69,7.64,4.72
19835,2.03,PREMIUM,J,SI2,60.9,60.0,12078,8.21,8.1,4.97
19836,2.03,PREMIUM,J,SI2,61.7,61.0,12078,8.18,8.04,5
19837,1.73,PREMIUM,H,SI1,62.4,58.0,12079,7.64,7.61,4.76
19838,1.22,IDEAL,G,VVS1,61.5,56.0,12081,6.86,6.9,4.23
19839,1.82,PREMIUM,G,SI2,61.3,58.0,12081,7.94,7.83,4.83
19840,1.56,IDEAL,H,SI1,62.2,55.0,12082,7.41,7.45,4.62
19841,2.01,VERY GOOD,J,SI1,61.6,60.0,12084,7.99,8.02,4.93
19842,2.01,VERY GOOD,J,SI1,62.2,59.0,12084,7.93,8.01,4.96
19843,1.6,PREMIUM,H,VS1,62.5,58.0,12084,7.47,7.37,4.64
19844,1.51,PREMIUM,G,VS1,63.0,59.0,12085,7.24,7.19,4.55
19845,1.55,IDEAL,H,VS1,60.6,57.0,12087,7.51,7.47,4.54
19846,1.64,IDEAL,I,VS1,62.1,55.0,12089,7.57,7.59,4.71
19847,1.53,PREMIUM,H,VVS2,60.4,60.0,12092,7.46,7.41,4.49
19848,1.44,IDEAL,G,VS1,62.6,57.0,12093,7.21,7.19,4.51
19849,2.02,VERY GOOD,G,SI2,63.1,57.0,12094,8.01,7.97,5.04
19850,1.32,IDEAL,G,VS1,61.6,57.0,12094,6.97,7.05,4.32
19851,2.04,VERY GOOD,J,VS2,59.9,59.0,12095,8.25,8.32,4.96
19852,2.54,VERY GOOD,I,SI2,63.4,56.0,12095,8.68,8.64,5.49
19853,1.56,VERY GOOD,H,VVS2,63.3,58.0,12098,7.3,7.35,4.64
19854,1.57,PREMIUM,H,VVS2,62.1,56.0,12098,7.47,7.43,4.63
19855,1.08,IDEAL,E,VVS1,61.0,56.0,12098,6.66,6.62,4.05
19856,1.7,IDEAL,I,VS1,60.1,57.0,12099,7.8,7.77,4.68
19857,1.18,VERY GOOD,E,VVS2,61.5,58.0,12100,6.78,6.87,4.2
19858,1.28,PREMIUM,E,VS1,60.8,60.0,12100,7.03,6.98,4.26
19859,1.51,IDEAL,G,VS2,60.8,54.0,12100,7.45,7.43,4.52
19860,2.15,VERY GOOD,I,SI2,63.4,56.0,12100,8.2,8.15,5.18
19861,2.01,PREMIUM,J,SI2,62.4,59.0,12105,8.05,8.1,5.04
19862,1.51,VERY GOOD,H,VS2,62.4,55.6,12108,7.28,7.33,4.56
19863,2.02,PREMIUM,D,SI2,61.1,57.0,12108,8.12,8.05,4.94
19864,1.21,IDEAL,E,VS1,61.7,56.0,12111,6.82,6.85,4.22
19865,1.7,GOOD,H,VS2,63.3,57.0,12117,7.54,7.59,4.79
19866,2.06,IDEAL,H,SI2,61.5,56.0,12119,8.23,8.18,5.04
19867,2.1,GOOD,H,SI1,63.7,61.0,12121,8.1,8.07,5.15
19868,2.1,GOOD,H,SI1,63.7,61.0,12121,8.1,8.07,5.15
19869,1.52,IDEAL,H,VVS2,61.8,58.0,12123,7.41,7.35,4.56
19870,1.75,IDEAL,I,VS2,61.0,56.0,12127,7.75,7.82,4.75
